####################################################
#    TURTLESHROOM PRODUCTIONS PROUDLY PRESENTS     #
# THE EXTENSTION TO AVROLANCASTER'S RELIGIOUS WORK #
####################################################
################################
# GOD LISTS AND EVIL GOD LISTS #
################################
dark_prognosticus_desc;The Followers of the Dark Prophecy, as foretold by the Dark Prognosticus. Said to be descended from the ancient and near-extinct Tribe of Darkness, the Dark Prophecy fortells the end of creation itself. The modern followers of the Dark Prophecy seek to invade all worlds simultaneously with the intent of destroying this cruel reality and starting it over again, with followers of the Dark Prophecy supposedly being given the chance to rule this new universal order as they see fit.;FRENCH;GERMAN;;SPANISH;;;;;;;;X
light_prognosticus;Prophecy of Light;FRENCH;GERMAN;;SPANISH;;;;;;;;X
light_prognosticus_desc;The Followers of the Light Prophecy, as foretold by the Light Prognosticus. The Prophecy of Light was made by the Four Sages as a counteraction to the False Prophets of the Tribe of Darkness. They revere the Tribe of Ancients, and the Destined Heroes of their prophecy. ;FRENCH;GERMAN;;SPANISH;;;;;;;;X
grey_prognosticus;Prophecy of Grey;FRENCH;GERMAN;;SPANISH;;;;;;;;X
grey_prognosticus_desc;Descendents of the Tribe of Darkness who migrated to Flopside long ago, those who follow the Prophecy of Grey reject both the unending nihilism of the Prophecy of Darkness, and the hopeless naivety of the Prophecy of Light, instead teaching that both are technically correct and technically wrong. The Followers of Grey believe that one is to be responsible for one's own actions, and that the Prophecies are merely how the end may play out. They otherwise share the belief that once the world ends, they and their Prognostic cousins will oversee the new worlds made.;FRENCH;GERMAN;;SPANISH;;;;;;;;X
thunder_dragon;Thunder Dragon Worship;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
thunder_dragon_desc;Once, long ago, the Thunder Empire worshipped a godlike entity known as the Great Thunder Dragon. This terrifying beast gave reluctant boons to the mortals in exchange for gold and worship, and it was thanks to the Great Thunder Dragon that the Empire grew so powerful. As was mortal nature, however, the Thunderites grew greedy, and began to believe in their hubris that they could conquer and control their so-called God. Today, the Great Thunder Dragon and its kin rule the ruins of the Thunder Empire, and those mortals who thrive in the dark wastes have learned never to cross them...;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
lunar_goddess_worship;Lunar Traditionalism;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
lunar_goddess_worship_desc;Over the centuries, especially in recent decades, the power of religion on the Odyssey continents has drastically faded, with old traditions being either forgotten, or just co-opted by secular institutions, such as the Odyssey, or the various religious relics being turned from sacred objects to tourist traps. With the realms of the Odyssey continents secularizing and ending state endorsement of religion, more ancient devotion has faded. Lunar shamans no longer wield political clout or influence and shrine attendance is down. The syncretism with Astrotheology has also co-opted mainstream lunar worship, with the idea that the stars exceed the moon being almost universally acknowledged.\n In some parts of the world, however, there is an older form of the faith unchanged by foreign influence. This Traditionalist form of Power Moon Worship venerates not the moon itself, but a nameless Moon Goddess, who is worshipped as a Goddess of Love, and supposedly gave the Power Moons to the people of the continents. Some traditionalists syncretise this Goddess with the Angel Rosalina, but most consider any God besides the Moon Goddess to be inferior. suppressed due to being considered too superstitious, such as the belief in their old Goddess,;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
## Alternative flavor for Bowser Ethics ##
## Content courtesy of Empoleon ##
###bowser_religion;Bowser Ethics;FRENCH;GERMAN;;SPANISH;;;;;;;;;x###
###bowser_religion_desc;There was once a humble child of one of the slightly more prosperous Dark Land tribes, his name once as unnoticeable as they come, the son of a thief with blood of dishonorable men, who saw the suffering of his people and their brethren races and believed only he could rip the Darklands out of savagery. He succeeded. The Great King Koopa, Bowser, united the Darklands under his rule and carried it on his back into prosperity and glory. At the earliest peak of his rule, he used his peoples' traditional faith to legitimize his rule and claimed himself a prophet, codifying religious doctrines that he believed would help in his goal of a prosperous Darkland. Bowser Ethics believe in simultaneously staying in one's place and becoming the greatest man that place has ever seen. A truly pious Bowser Ethicist is never satisfied with "Good Enough" and will not stop until he revolutionizes his or her field.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x###
#########
# PIETY #
#########
STAT_PIETY_BANANAS;Bananas;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_BANANAS;Bananas Hoarded Per Month;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_BANANAS;It is the duty of every Kong and every believer in the Crystal Coconut to amass a Banana Hoard, both for the sustinence of them and their loved ones, as well as for being perceived as holy and upright. The more bananas one has harvested or seized, the more he is seen as favored in the omnipresent eyes of the Crystal Cocunut. Like Prestige, the size of one's Banana Hoard is added to one's score at the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_INNER_PEACE;Inner Peace;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_INNER_PEACE;Many religions do not hold any concept of 'piety', instead holding one's own contentedness and joy in life as all that matters in a faithful's life. Like Prestige, Inner Peace is added to one's score at the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_INNER_PEACE;Monthly Inner Peace Achievement;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_VIM;Taking the place of blood in reptillian and mammalian creatures, Vim is the life force of fungal-based creatures in the Mushroom World, such as Goombas, Galoombas, and most powerfully, in Toads. Unlike blood, Vim is solid- no fungal creature bleeds when cut -and found within the chitin of their fungal cells. Vim only turns liquid when extracted and processed. Unlike like real world fungi, some fungal-derived creatures in the Mushroom World have a heart, although the function of it may not be as a pump. In addition to keeping fungal-based creatures alive, Vim is also a potent source for renewable energy if one knows the genetic bio-engineering to remove and proces it. \n All mechanisms and forms of internal combustion and propellant in Shroob machinery depend on Vim to function. (It also serves as a "delicious" drink for the Shroobs.) The acquisition of Vim is performed using bio-engineered trees known as toadwood: fungal creatures are forcibly lodged in the machine and slowly bled dry of their Vim, before withering into husks and, upon death, are consumed by the tree itself. While any fungal creature can have their Vim extracted, Toad Vim is the most potent and easy to harvest. \n Like Prestige, the measure of Vim extracted from innocents is added to one's score upon the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_VIM;Monthly Vim Extraction;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_STRENGTH;Followers of this religion value glory in combat, force of arms, and manly deeds. Proving oneself as a ruler, including obeying the law one is enforcing and being strict and ruthless on those who break it, are also prized actions in some cultures and faiths, though not neccesarily as much as demonstrating one's power. The stronger a ruler is perceived to be, the more any applicable clergymen and the general public will respect and reverently fear him. Like Prestige, it is added to one's score at the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_STRENGTH;Monthly Strength Proven;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_WISH;This indicator is not how many wishes a worshipper of the stars or moon can have granted, but rather, one's favor with the Star Spirits or other cosmic entity. It means nothing without a righteous soul and personality, but is nonetheless greatly respected by the clergy on this mortal coil. Like Prestige, it is added to one's score at the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_WISH;Worthiness;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_EVOLUTION;Evolutionary Gains;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_EVOLUTION;The Dinohattanites are nominally men, derived from dinosaurs over the eons. Evolution and the origin of life has always captivated them, and unlocking instaneous evolutionary mutations have provided the means of creating secret policemen- the False Goombas -that any Dinohattanite ruler can deploy if he possesses a De-Evolution Chamber. \n The more knowledge and understanding a Dinohattanite ruler has of evolution and de-evolution, the more power he wields. Like Prestige, one's understanding of evolution is added to one's score upon the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_EVOLUTION;Monthly Evolutionary Gains;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_MUSHROOM_KADABRA;Mushroom-Kadabra;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_MUSHROOM_KADABRA;Mushroom Kadabra is both an invocation in spells and the general term used for folk magic in the Mushroom World, particularly in the Dry Dry Desert. It is also used by the various genies known to inhabit the galaxy in the course of granting wishes and escourting righteous souls towards Power Stars. The antithesis of Mushroom-Kadabra are the curses of Fungus-Pocus. Like Prestige, harmonizing Mushroom-Kadabra contributes points to one's score upon the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Empoleon #
STAT_PIETY_FEAR;Fear;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_DESC_FEAR;To those who dabble in dark arts, holding to an outside enforcer's moralizing means nothing, and instead those who consider themselves pious practitioners count religious worth in how feared the magician in question is by those who do not understand the dark arts. Like Prestige, harnessing Fear contributes points to one's score upon the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_FEAR;Monthly Fear Spread;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_UNITY;Unity;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
STAT_PIETY_UNITY_DESC;Traditionalist Goombas care not for public shows of piety, instead believing the most pious thing one can do is keep the unity in one's community. Like Prestige, upholding Unity contributes points to one's score upon the death of a ruler.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MONTHLY_PIETY_UNITY;Monthly Disunity Prevented;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##################################################
# CLERGY TITLES AND RELIGIOUS REALM DESCRIPTIONS #
##################################################
SHAMAN;Shaman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IMAMAMIA;Imamamia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
FORMMAN;Formman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
DIVINER;Diviner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
SUN_GUARDIAN;Sun Guardian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
SOLDIER;Soldier;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WISE_ONE;Wise One;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
KEEPER;Keeper;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
GUARDIAN;Guardian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MAGICIAN;Magician;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
TURTLE_SHAMAN;Turtle Shaman;FRENCH;GERMAN;;SPANISH;;;;;;;;X
ELDER;Elder;FRENCH;GERMAN;;SPANISH;;;;;;;;X
# Names and titles for Astrotheology clergy #
temple_baron_astrotheology;Shaman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_astrotheology;High Shaman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_astrotheology;Oracle;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_astrotheology;Star Guardian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_astrotheology;Great Master;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_female_astrotheology;Great Mistress;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_astrotheology;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_astrotheology;Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_astrotheology;Temple of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_astrotheology;Summit of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_astro_theology;Palace of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_shine_sprites;Sun Guardian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_shine_sprites;Shiner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_shine_sprites;Dawn Protector;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_shine_sprites;Shine Lord;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_female_shine_sprites;Shine Lady;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_shine_sprites;Master of the Dawn;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_female_shine_sprites;Mistress of the Dawn;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_shine_sprites;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_shine_sprites;Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_shine_sprites;Temple of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_shine_sprites;Gate of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_shine_sprites;Dawn of the;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_pianta_imperialism;Sun Guardian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_pianta_imperialism;Shiner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_pianta_imperialism;Dawn Protector;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_pianta_imperialism;Shine Lord;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_female_pianta_imperialism;Shine Lady;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_pianta_imperialism;Master of the Dawn;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_female_pianta_imperialism;Mistress of the Dawn;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_pianta_imperialism;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_pianta_imperialism;Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_pianta_imperialism;Temple of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_pianta_imperialism;Gate of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_pianta_imperialism;Dawn of the;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Dryites #
temple_baron_dryite_pagan_reformed;Imamamia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_dryite_pagan_reformed;Mamatollah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_female_dryite_pagan_reformed;Sheekah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_dryite_pagan_reformed;Grand Mamatollah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_female_dryite_pagan_reformed;Grand Sheekah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_dryite_pagan_reformed;Momulluh;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_female_dryite_pagan_reformed;Mother;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_dryite_pagan_reformed;Pokeyliph;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_female_dryite_pagan_reformed;Pokeylifa;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_dryite_pagan_reformed;Mommosk;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_dryite_pagan_reformed;Grand Mommosk of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_dryite_pagan_reformed;Great Mommosk of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_dryite_pagan_reformed;Grand Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_of_dryite_pagan_reformed;Palace of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_dryite_pagan;Imamamia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_dryite_pagan;Mamatollah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_female_dryite_pagan;Sheekah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_dryite_pagan;Grand Mamatollah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_female_dryite_pagan;Grand Sheekah;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_dryite_pagan;Momulluh;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_female_dryite_pagan;Mother;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_dryite_pagan;Pokeyliph;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_female_dryite_pagan;Pokeylifa;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_dryite_pagan;Mommosk;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_dryite_pagan;Grand Mommosk of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_dryite_pagan;Great Mommosk of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_dryite_pagan;Grand Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_of_dryite_pagan;Palace of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_mario_party_genies_worship;Keeper;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_female_mario_party_genies_worship;Keeper;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_mario_party_genies_worship;A'lad;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_female_mario_party_genies_worship;A'lass;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_mario_party_genies_worship;Protector;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_mario_party_genies_worship;Guardian;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_mario_party_genies_worship;Treasurer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_mario_party_genies_worship;Storeroom of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_mario_party_genies_worship;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_mario_party_genies_worship;Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_mario_party_genies_worship;Grand Mommosk of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_mario_party_genies_worship;Great Mommosk of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Yoshi stuff #
temple_baron_happines;Pleasant Priest;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_happiness;Joy Priest;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_happiness;Euphoric Priest;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_happiness;Ree-Hallow;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_happiness;Buh-buh-buh Brr;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_happiness;Sacred Grove of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_happiness;Delightfully Sacred Grove of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_happiness;Euphoric Grove of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_happiness;The Peace of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_happiness;Super Happy;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Temple of Form #
temple_baron_temple_of_form;Formman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_temple_of_form;Formmonk;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_female_temple_of_form;Form Lady;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_temple_of_form;Formmonast;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_female_temple_of_form;Form None;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_temple_of_form;Archform;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_temple_of_form;Baton Wielder;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_temple_of_form;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_temple_of_form;Temple of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_temple_of_form;Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_temple_of_form;Great Temple of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_temple_of_form;Form of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Outlaws and "bad religions" #
temple_baron_gambling;Pit Boss;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_gambling;Manager;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_gambling;Administrator;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_gambling;Chief Executive Officer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_gambling;Overboss;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_gambling;Casino;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_gambling;Casinoes of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_gambling;Complex of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_gambling;Strip of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_gambling;Enterprise of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_piracy;Diviner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_piracy;Chief Diviner;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_piracy;Oracle;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_piracy;Great Oracle;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_piracy;Booty Hunter;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_piracy;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_county_of_piracy;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duchy_of_piracy;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_kingdom_of_piracy;Shrine of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_empire_of_piracy;Hall of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_baron_piracy;Captain;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_count_piracy;Pirate Lord;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_count_female_piracy;Captain;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_duke_piracy;Pirate Lord;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_duke_female_piracy;Pirate Lady;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_king_piracy;Pirate King;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_king_female_piracy;Pirate Queen;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_emperor_piracy;Dread Emperor;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_emperor_female_piracy;Dread Empress;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_barony_of_piracy;Fleet of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_county_of_piracy;Den of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_duchy_of_piracy;Fortress of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_kingdom_of_piracy;Pirate Kingdom of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_empire_of_piracy;Grand Principality of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_baron_piracy;Overseer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_count_piracy;Watchman;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_duke_piracy;Mayor;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_duke_female_piracy;Mayoress;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_king_piracy;Lord Mayor;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_king_female_piracy;Lady Mayoress;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_emperor_piracy;Prince-Mayor;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_emperor_female_piracy;Princess-Mayoress;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_barony_of_piracy;Settlement of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_county_of_piracy;City of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_duchy_of_piracy;City-State of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_kingdom_of_piracy;Nation of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_empire_of_piracy;Metropolis of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_baron_al_koopone;Piccioto;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_count_al_koopone;Soldato;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_duke_al_koopone;Koopodecina;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_king_al_koopone;Sottokoopo;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_emperor_al_koopone;Koopofamiglia;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_barony_of_al_koopone;Den of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_county_of_al_koopone;Legitimate Holdings of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_duchy_of_al_koopone;Legitimate State of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_kingdom_of_al_koopone;The Halls of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
feudal_empire_of_all_koopone;Family of the;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_baron_al_koopone;Enforcer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_count_al_koopone;Soldato;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_duke_al_koopone;Officer;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_king_al_koopone;Koopo;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_emperor_al_koopone;Don Koopo;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_barony_of_al_koopone;Family of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_county_of_al_koopone;Kooporegime;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_duchy_of_al_koopone;Koopsigliori;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_kingdom_of_al_koopone;Koopacosca;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_emperor_of_al_koopone;Koopo Mandemento;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
## Witchcraft content courtesy of Empoleon ##
temple_baron_witchcraft;Mage;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_witchcraft;Wizard;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_count_female_witchcraft;Witch;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_witchcraft;Warlock;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_duke_female_witchcraft;Witch;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_witchcraft;Wizard-King;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_king_female_witchcraft;Witch-Queen;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_witchcraft;Dark Lord;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_emperor_female_witchcraft;Dark Lady;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_barony_of_witchcraft;Dark Grove of;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
